,return,equity,gross,net,beta_exposure,turnover,fees,spread,impact,funding,gross_pnl,pnl_long,pnl_short,n_positions,ic_est
2023-08-10 00:00:00+00:00,-0.00129892,0.99885,0.356182,0.0361189,-0.047002,0.00421462,1.34886e-06,1.46715e-06,8.77752e-08,-3.74692e-05,-0.00125661,-0.00117624,-8.03692e-05,14,0.0239662
2023-08-11 00:00:00+00:00,-0.00270012,0.996153,0.355028,0.0358516,-0.0529022,0.00813381,2.60185e-06,3.65415e-07,1.44772e-07,-7.72831e-05,-0.00262109,-0.000418755,-0.00220233,14,0.0120638
2023-08-12 00:00:00+00:00,-0.00175508,0.994405,0.336132,0.0561544,-0.0370158,0.0206076,6.59092e-06,1.61619e-06,7.02055e-07,-7.99585e-05,-0.00166505,0.000209298,-0.00187435,14,0.00195406
2023-08-13 00:00:00+00:00,-6.42181e-05,0.994341,0.329865,0.0621545,-0.0351984,0.00443781,1.42069e-06,1.77587e-07,1.30109e-07,-3.96872e-05,-2.10029e-05,-0.00125121,0.0012302,14,0
2023-08-14 00:00:00+00:00,0.000176232,0.994516,0.326582,0.0651426,-0.0311234,0.00206066,6.59326e-07,8.24158e-08,6.03501e-08,-2.62524e-05,0.000204433,0.000984601,-0.000780168,14,0
2023-08-15 00:00:00+00:00,0.00383796,0.998333,0.316875,0.0730558,-0.0224413,0.0175245,5.62032e-06,7.0254e-07,1.12226e-06,-2.01082e-05,0.00386425,-0.00286374,0.00672799,14,0
2023-08-16 00:00:00+00:00,-0.000201589,0.998132,0.293345,0.0878078,-0.0176345,0,0,0,0,-2.69941e-05,-0.000171659,-0.00550757,0.00533591,14,0
2023-08-17 00:00:00+00:00,-0.00738297,0.990763,0.276141,0.0823117,-0.00875028,0.048282,1.5403e-05,2.80765e-06,1.23828e-06,-4.55984e-05,-0.00733673,-0.0154881,0.00815141,14,0
2023-08-18 00:00:00+00:00,-0.00295782,0.987832,0.217566,0.0348276,0.00253784,0,0,0,0,-7.96192e-07,-0.00295981,-0.00124018,-0.00171963,14,0
2023-08-19 00:00:00+00:00,-0.00118113,0.986666,0.219411,0.032975,0.000336159,0,0,0,0,7.84234e-06,-0.00118879,0.000989695,-0.00217848,14,0
2023-08-20 00:00:00+00:00,0.00121221,0.987862,0.220724,0.0331754,-0.000296893,0,0,0,0,1.21601e-05,0.00119982,0.000559111,0.000640708,14,0
2023-08-21 00:00:00+00:00,0.000996712,0.988846,0.199382,0.0246755,-0.0120111,0.0191446,6.12652e-06,7.65815e-07,2.59091e-06,2.45983e-06,0.00100496,-0.000979461,0.00198442,13,0
2023-08-22 00:00:00+00:00,4.10597e-05,0.988887,0.19623,0.026101,-0.0119218,0.0025461,8.14389e-07,1.01799e-07,1.73341e-07,-1.35395e-05,5.72441e-05,-0.00047448,0.000531724,13,0
2023-08-23 00:00:00+00:00,0.00249363,0.991353,0.195024,0.029131,-0.0102628,0,0,0,0,5.6315e-06,0.0024859,0.00204196,0.000443942,13,0
2023-08-24 00:00:00+00:00,0.00282602,0.994154,0.193001,0.031597,-0.0076107,0.00323509,1.03655e-06,1.29569e-07,2.40533e-07,-2.16173e-05,0.00284651,-0.00130949,0.00415601,13,0
2023-08-25 00:00:00+00:00,0.000664787,0.994815,0.182043,0.0388601,-0.00414378,0.00203587,6.5136e-07,8.142e-08,1.02541e-07,-3.69182e-05,0.000703723,-0.000975499,0.00167922,13,0
2023-08-26 00:00:00+00:00,7.08356e-05,0.994886,0.181798,0.0388625,-0.00559681,0,0,0,0,-1.52732e-05,8.66978e-05,-0.000210066,0.000296764,13,0
2023-08-27 00:00:00+00:00,-0.000174583,0.994712,0.182195,0.0391302,-0.00636352,0,0,0,0,-2.61968e-05,-0.000148124,0.000696973,-0.000845097,13,0
2023-08-28 00:00:00+00:00,-0.00125965,0.993459,0.175727,0.0450789,-0.000859961,0.00686967,2.19876e-06,8.93342e-07,4.00956e-07,-6.27096e-05,-0.00119303,-0.000350805,-0.000842227,11,0
2023-08-29 00:00:00+00:00,0.00557518,0.998998,0.167324,0.0421779,0.0064202,0.0307982,9.86716e-06,2.51287e-06,8.02221e-07,-2.42381e-06,0.00558096,0.00698898,-0.00140802,11,9.6684e-06
2023-08-30 00:00:00+00:00,-0.000448327,0.99855,0.154705,0.0292823,0.0115223,0.0069328,2.21886e-06,2.77358e-07,2.3009e-07,-3.77361e-05,-0.00040739,-0.00176404,0.00135665,11.7083,0.00442348
2023-08-31 00:00:00+00:00,-0.00250503,0.996048,0.155792,0.0251718,0.0079813,0,0,0,0,-1.48373e-05,-0.00249234,-0.00417714,0.0016848,12,0.00293979
2023-09-01 00:00:00+00:00,-0.000573078,0.995478,0.151562,0.0233604,0.00759635,0,0,0,0,-2.19166e-05,-0.00055069,-0.00106453,0.00051384,12,0.000528887
2023-09-02 00:00:00+00:00,-8.37948e-05,0.995394,0.150657,0.0229414,0.00536028,0,0,0,0,-1.13712e-05,-7.18638e-05,9.7302e-05,-0.000169166,12,0
2023-09-03 00:00:00+00:00,-0.000264548,0.995131,0.151173,0.0228507,0.000871028,0,0,0,0,-2.61531e-05,-0.000237908,0.000579755,-0.000817662,12,0
2023-09-04 00:00:00+00:00,-0.000237217,0.994895,0.124121,0.020465,-0.00661294,0.0280749,8.98179e-06,1.12272e-06,1.82306e-06,-5.82909e-05,-0.000166095,-0.000394163,0.000228068,9,0
2023-09-05 00:00:00+00:00,-0.000898095,0.994001,0.123574,0.020194,-0.00695243,0,0,0,0,-0.000105288,-0.000793017,-0.000135232,-0.000657785,9,0
2023-09-06 00:00:00+00:00,-0.000908113,0.993099,0.123935,0.0198741,-0.00685369,0,0,0,0,-1.15239e-05,-0.000896768,-5.5059e-05,-0.000841709,9,0
2023-09-07 00:00:00+00:00,0.00128925,0.994379,0.124748,0.0196351,-0.00580374,0,0,0,0,-3.05763e-06,0.00129183,0.00129997,-8.13652e-06,9,0
2023-09-08 00:00:00+00:00,-0.000129622,0.99425,0.124752,0.0205188,-0.00119344,0,0,0,0,1.00517e-05,-0.000139325,-0.000901216,0.000761891,9,0
2023-09-09 00:00:00+00:00,0.000583981,0.994831,0.124016,0.0204479,-0.00128226,0,0,0,0,-5.05668e-06,0.000589035,-2.10541e-05,0.000610089,9,0
2023-09-10 00:00:00+00:00,0.00098404,0.99581,0.122173,0.0217068,-0.0135609,0,0,0,0,-2.37002e-05,0.00100821,-0.000236474,0.00124468,9,0
2023-09-11 00:00:00+00:00,-0.00146184,0.994354,0.101963,0.0401326,0.00628594,0.0187368,5.99501e-06,9.43309e-06,2.32181e-06,-0.000192088,-0.00125227,-0.00191924,0.000666969,8,0
2023-09-12 00:00:00+00:00,0.00144129,0.995787,0.103649,0.0408595,0.0172583,0,0,0,0,-8.92109e-05,0.00153086,0.0021237,-0.000592839,8,0
2023-09-13 00:00:00+00:00,0.000406788,0.996192,0.104612,0.041127,0.020969,0,0,0,0,-3.46523e-05,0.000441733,0.00102818,-0.00058645,8,0.000137706
2023-09-14 00:00:00+00:00,0.000927292,0.997116,0.105871,0.0418171,0.0240274,0,0,0,0,-2.38427e-05,0.000951448,0.000992226,-4.07786e-05,8,6.41544e-07
2023-09-15 00:00:00+00:00,-0.0010333,0.996086,0.106808,0.0417079,0.0233962,0,0,0,0,-3.1123e-05,-0.00100228,0.000446686,-0.00144896,8,0.000325196
