,return,equity,gross,net,beta_exposure,turnover,fees,spread,impact,funding,gross_pnl,pnl_long,pnl_short,n_positions,stops,ic_est
2023-11-28 00:00:00+00:00,2.1627e-05,1.01384,0.0316318,0.00413069,0.00550146,0,0,0,0,-1.08479e-06,2.27405e-05,0.000317457,-0.000294716,9,0,0
2023-11-29 00:00:00+00:00,-0.000102662,1.01374,0.0322305,0.00417957,0.0052335,0,0,0,0,-1.20191e-06,-0.000101417,-6.50799e-05,-3.63367e-05,9,0,0
2023-11-30 00:00:00+00:00,0.000387862,1.01413,0.0322955,0.00433875,0.00499365,0,0,0,0,-1.2359e-06,0.000389059,0.000353975,3.50842e-05,9,0,0
2023-12-01 00:00:00+00:00,-2.58048e-05,1.01411,0.0307436,0.00662319,0.00604764,0.012101,5.57954e-06,1.05313e-06,4.174e-08,-1.75132e-06,-1.73515e-05,0.000323221,-0.000340573,9,1,0.000304583
2023-12-02 00:00:00+00:00,0.000323927,1.01443,0.0265806,0.0114656,0.00899193,0,0,0,0,-1.75108e-06,0.000325661,0.000614775,-0.000289115,9,0,0.00202394
2023-12-03 00:00:00+00:00,-4.33388e-05,1.01439,0.0269736,0.0115522,0.00890144,0,0,0,0,-2.34304e-06,-4.09605e-05,-8.24485e-06,-3.27157e-05,9,0,0.000996609
2023-12-04 00:00:00+00:00,0.000647982,1.01505,0.0263004,0.0111977,0.00845293,0.00623957,2.49987e-06,4.41996e-07,2.43922e-08,-3.5758e-06,0.000654461,0.000750315,-9.58542e-05,8,1,0.00215321
2023-12-05 00:00:00+00:00,0.000238353,1.01529,0.02634,0.0114692,0.00857654,0,0,0,0,-2.17943e-06,0.000240652,0.000365612,-0.00012496,8,0,0.00362708
2023-12-06 00:00:00+00:00,6.15155e-05,1.01535,0.0264996,0.0111652,0.00931872,0.00426433,1.3647e-06,3.82778e-07,1.17292e-07,-2.99353e-06,6.67359e-05,5.10971e-05,1.56388e-05,8,0,0.00511767
2023-12-07 00:00:00+00:00,0.000133021,1.01549,0.0221109,0.00886526,0.00760469,0.00471643,1.93415e-06,3.30283e-07,2.27815e-07,-5.57059e-06,0.000141181,0.000480113,-0.000338932,7.5,1,0.00483091
2023-12-08 00:00:00+00:00,0.000252463,1.01574,0.0234042,0.00775169,0.00606476,0.00641223,2.52527e-06,1.28061e-06,2.48564e-08,-2.65658e-06,0.000258971,0.0007034,-0.000444429,7.875,1,0.00381472
