instId,instFamily,listTime,ctVal,lotSz,minSz,tickSz,lever,last,ct_usd,min_usd,lot_usd,vol24h_usd,spr_bp,cost50_bp,cost250_bp,cost1000_bp,cost2500_bp,cost10000_bp,mmr1,tier1_max_usd,sym,adv,rank,bucket
WLD-USDT-SWAP,WLD-USDT,1690199721595,1.0,1.0,1.0,0.0001,50.0,0.4415,0.4415,0.4415,0.4415,116194751.8965,2.2678312863646104,1.1334013374136864,1.1334013374136864,1.1334013374136864,1.5253448609336973,3.256030841320978,0.01,52980.0,WLDUSDT,168892805.29538,20.0,"(0, 30]"
WLFI-USDT-SWAP,WLFI-USDT,1755954000424,10.0,1.0,1.0,1e-05,50.0,0.0565,0.5650000000000001,0.5650000000000001,0.5650000000000001,9472286.585,1.76881577783728,0.8844078889180818,1.7912491408444975,2.4377388902141472,2.5670304644204167,4.840556804150409,0.01,16950.0,WLFIUSDT,37218017.95436402,48.0,"(30, 60]"
WOO-USDT-SWAP,WOO-USDT,1676357700337,10.0,1.0,1.0,1e-05,10.0,0.01276,0.1276,0.1276,0.1276,174645.6096,15.698596799285347,7.836990595611604,10.597941605430815,13.07975137556705,18.59573230128309,40.57774473423148,0.05,4848.799999999999,WOOUSDT,2285003.6395946667,212.0,"(200, 300]"
XLM-USDT-SWAP,XLM-USDT,1587463971000,100.0,0.1,0.1,1e-05,50.0,0.22004,22.004,2.2004,2.2004,34509185.6568,0.4563188765802923,0.2270199096465752,0.9421890669214504,1.3511982814867762,1.6122385823108545,3.836569953114544,0.01,26404.800000000003,XLMUSDT,71544618.34485467,34.0,"(30, 60]"
XPL-USDT-SWAP,XPL-USDT,1756378800384,10.0,1.0,1.0,1e-05,50.0,0.11271,1.1271,1.1271,1.1271,92441428.326,0.8902341333400734,0.8246107180098772,1.8118486540102952,3.673559762494283,5.263675884840113,9.321250007447436,0.01,22542.0,XPLUSDT,46643073.61448734,43.0,"(30, 60]"
XTZ-USDT-SWAP,XTZ-USDT,1587463971000,1.0,1.0,1.0,0.0001,20.0,0.3308,0.3308,0.3308,0.3308,473263.982,7.569127974814526,4.989976240031835,6.131308093743626,9.84053037898336,11.66000251809296,16.95942173081999,0.01,2315.6,XTZUSDT,8298664.758756,121.0,"(100, 150]"
YB-USDT-SWAP,YB-USDT,1760252400368,1.0,1.0,1.0,1e-05,20.0,0.09026,0.09026,0.09026,0.09026,167845.78106,10.001116452372004,6.688722633020339,8.097790723665677,17.097912111288526,26.174021342202924,63.9673632184834,0.02,2256.5,YBUSDT,2526193.5588553334,206.0,"(200, 300]"
YFI-USDT-SWAP,YFI-USDT,1599041571000,0.0001,1.0,1.0,1.0,20.0,2421.0,0.2421,0.2421,0.2421,799830.3698999999,8.283291662435538,2.0639834881319707,2.703965531974384,5.973908933146199,9.741877778436937,21.698968456069775,0.02,7747.200000000001,YFIUSDT,1879089.7905666668,226.0,"(200, 300]"
YGG-USDT-SWAP,YGG-USDT,1628240400000,1.0,1.0,1.0,1e-05,10.0,0.02724,0.02724,0.02724,0.02724,1319310.34368,5.506946890796304,5.086406028325108,5.547818883298028,8.139716114072826,12.247570901347537,25.300962054132796,0.05,9534.0,YGGUSDT,2198378.700661666,215.0,"(200, 300]"
ZAMA-USDT-SWAP,ZAMA-USDT,1767969000000,10.0,1.0,1.0,1e-05,20.0,0.08874,0.8874,0.8874,0.8874,17138964.9564,1.694501040587038,1.4750283304820755,2.5283522403735104,4.889377976434184,7.403321738331248,15.157226452395811,0.02,42595.2,ZAMAUSDT,28287707.977117334,61.0,"(60, 100]"
ZBT-USDT-SWAP,ZBT-USDT,1760700600342,1.0,1.0,1.0,1e-05,10.0,0.0883,0.0883,0.0883,0.0883,748018.2624,2.268088001815165,2.7699446658246973,4.525524669573566,6.422599520774508,13.827705282056236,36.67222019866024,0.05,5474.6,ZBTUSDT,3568487.9650836675,177.0,"(150, 200]"
ZEN-USDT-SWAP,ZEN-USDT,1762149601773,0.1,1.0,1.0,0.001,50.0,7.468,0.7468,0.7468,0.7468,3984519.2876,4.018754636927676,3.7976491628721742,4.492893582285218,5.561066858330577,6.918242009126829,13.22603188872451,0.01,1867.0,ZENUSDT,31237351.626810007,56.0,"(30, 60]"
ZETA-USDT-SWAP,ZETA-USDT,1706757900607,10.0,1.0,1.0,1e-05,20.0,0.0506,0.506,0.506,0.506,1515451.784,7.904391306810005,5.27673178640109,7.441644717792184,9.544731866159562,11.85820579105712,20.315321369218097,0.02,17710.0,ZETAUSDT,1066610.7795433332,254.0,"(200, 300]"
ZIL-USDT-SWAP,ZIL-USDT,1599646371000,100.0,1.0,1.0,1e-06,20.0,0.003777,0.3777,0.3777,0.3777,859963.9788,9.266439466831825,6.542402194446573,7.541739132673753,12.07254984982975,15.896565829345844,32.80360644529912,0.02,11331.0,ZILUSDT,6657207.601810066,130.0,"(100, 150]"
ZK-USDT-SWAP,ZK-USDT,1718699100579,10.0,1.0,1.0,1e-06,20.0,0.012196,0.12196,0.12196,0.12196,2240544.2344,4.9505632950661775,3.865236612926037,5.926106569671963,8.797583613938675,12.0996541416446,21.30370089427347,0.02,14635.2,ZKUSDT,9584074.1893587,113.0,"(100, 150]"
ZKP-USDT-SWAP,ZKP-USDT,1767793500000,10.0,1.0,1.0,1e-05,20.0,0.05009,0.5009,0.5009,0.5009,221308.6398,4.995106819874311,5.542281203920196,7.193570403680738,11.761659701908233,18.32404702299728,39.57713209543745,0.02,5009.0,ZKPUSDT,9681532.414176336,111.0,"(100, 150]"
ZORA-USDT-SWAP,ZORA-USDT,1760095801229,10.0,1.0,1.0,1e-06,10.0,0.00897,0.0897,0.0897,0.0897,1123698.7203000002,6.133695624551402,5.046575337155357,6.3766780429980185,11.197399274769923,15.599474090178257,36.434696988651424,0.05,8970.0,ZORAUSDT,23490003.225164298,66.0,"(60, 100]"
ZRO-USDT-SWAP,ZRO-USDT,1718886300653,1.0,1.0,1.0,0.0001,20.0,1.441,1.441,1.441,1.441,32547248.811,0.6952414814655794,2.4867037716508333,3.4311951188770173,4.866119529401414,7.038247352661453,12.208444493796431,0.02,28820.0,ZROUSDT,35192553.33301633,51.0,"(30, 60]"
ZRX-USDT-SWAP,ZRX-USDT,1598004771000,10.0,1.0,1.0,1e-05,20.0,0.12252,1.2252,1.2252,1.2252,373247.3784,8.179302349664393,6.376320713695205,7.915402585794706,13.589891715444224,17.61131030191876,34.6244796326628,0.02,9189.0,ZRXUSDT,1794177.1304143332,234.0,"(200, 300]"
