config,cost,scope,mode,L,cagr_IS,cagr_OOS,maxdd_IS,maxdd_OOS,sharpe_IS,sharpe_OOS,worstday_IS,worstday_OOS,liq_IS,liq_OOS,entries_IS,rolls_IS,entries_OOS,rolls_OOS,margin_rebalances_OOS,y2022_fullrun,y2023_fullrun,y2024_fullrun,y2025_fullrun,y2026_fullrun
short_B,deliv_0.02,BTC+ETH,cross,10,14.88,9.5,-42.0,-26.8,0.73,0.62,-17.0,-6.3,0,0,29,0,12,0,0,8.2,-6.0,50.8,-0.0,8.7
short_B,deliv_0.02,BTC+ETH,cross,15,22.24,13.31,-56.7,-36.8,0.76,0.62,-25.9,-9.2,0,0,29,0,12,0,0,12.6,-8.5,80.1,-5.9,12.9
short_B,deliv_0.02,BTC+ETH,cross,20,29.59,16.49,-68.7,-45.2,0.79,0.62,-34.9,-12.0,0,0,29,0,12,0,0,17.3,-10.6,111.7,-15.2,17.2
short_B,deliv_0.02,ETH,cross,1,2.3,0.06,-6.2,-5.3,0.89,0.04,-1.9,-0.8,0,0,15,0,7,0,0,1.7,0.1,5.3,-0.7,0.7
short_B,deliv_0.02,ETH,cross,3,6.94,-0.02,-17.4,-15.1,0.9,0.02,-5.6,-2.2,0,0,15,0,7,0,0,5.3,0.3,16.2,-2.6,2.0
short_B,deliv_0.02,ETH,cross,5,11.6,-0.36,-27.2,-23.9,0.92,0.0,-9.4,-3.7,0,0,15,0,7,0,0,8.9,0.5,27.8,-5.0,3.3
short_B,deliv_0.02,ETH,cross,10,23.38,-2.46,-46.7,-42.3,0.95,-0.05,-18.7,-7.2,0,0,15,0,7,0,0,18.4,1.0,58.9,-12.8,6.6
short_B,deliv_0.02,ETH,cross,15,35.27,-6.42,-61.1,-56.9,0.98,-0.11,-28.1,-10.4,0,0,15,0,7,0,0,28.4,1.4,93.0,-22.9,9.9
short_B,deliv_0.02,ETH,cross,20,47.21,-12.41,-72.0,-68.5,1.0,-0.19,-37.4,-13.5,0,0,15,0,7,0,0,39.0,1.9,129.7,-34.7,13.2
short_B,mmr1pct,BTC,cross,1,0.69,2.04,-6.2,-1.8,0.3,1.0,-1.5,-0.6,0,0,14,0,5,0,0,-0.2,-1.5,3.9,2.2,1.1
short_B,mmr1pct,BTC,cross,3,1.92,6.12,-17.6,-5.4,0.3,1.0,-4.4,-1.9,0,0,14,0,5,0,0,-0.6,-4.4,11.8,6.5,3.4
short_B,mmr1pct,BTC,cross,5,2.97,10.21,-27.9,-9.0,0.31,1.0,-7.3,-3.2,0,0,14,0,5,0,0,-1.0,-7.4,19.7,10.7,5.6
short_B,mmr1pct,BTC,cross,10,4.79,20.47,-49.3,-17.5,0.31,1.01,-14.5,-6.5,0,0,14,0,5,0,0,-2.0,-14.7,39.3,20.6,11.2
short_B,mmr1pct,BTC,cross,15,5.46,30.71,-65.4,-25.6,0.32,1.03,-21.8,-9.7,0,0,14,0,5,0,0,-3.1,-21.9,57.8,29.5,16.8
short_B,mmr1pct,BTC,cross,20,4.94,40.89,-77.4,-33.4,0.33,1.04,-29.0,-13.0,0,0,14,0,5,0,0,-4.3,-29.2,74.3,37.6,22.4
short_B,mmr1pct,BTC+ETH,cross,1,1.5,1.04,-5.2,-3.2,0.67,0.61,-1.7,-0.7,0,0,29,0,12,0,0,0.8,-0.7,4.6,0.7,0.9
short_B,mmr1pct,BTC+ETH,cross,3,4.49,3.04,-14.8,-9.2,0.68,0.61,-5.0,-1.9,0,0,29,0,12,0,0,2.4,-2.0,14.2,1.6,2.6
short_B,mmr1pct,BTC+ETH,cross,5,7.46,4.95,-23.6,-14.7,0.69,0.61,-8.4,-3.2,0,0,29,0,12,0,0,4.0,-3.3,24.1,1.9,4.3
short_B,mmr1pct,BTC+ETH,cross,10,14.84,9.3,-42.0,-26.8,0.73,0.61,-17.0,-6.3,0,0,29,0,12,0,0,8.2,-6.1,50.8,-0.2,8.5
short_B,mmr1pct,BTC+ETH,cross,15,22.18,13.03,-56.7,-36.8,0.76,0.61,-25.9,-9.2,0,0,29,0,12,0,0,12.6,-8.6,80.1,-6.1,12.7
short_B,mmr1pct,BTC+ETH,cross,20,29.52,-7.1,-68.7,-63.2,0.79,0.08,-34.9,-34.3,0,1,29,0,8,0,0,17.3,-10.8,111.8,-63.3,22.4
short_B,mmr1pct,ETH,cross,1,2.3,0.03,-6.2,-5.3,0.89,0.03,-1.9,-0.8,0,0,15,0,7,0,0,1.7,0.1,5.3,-0.8,0.6
short_B,mmr1pct,ETH,cross,3,6.94,-0.09,-17.4,-15.1,0.9,0.01,-5.6,-2.2,0,0,15,0,7,0,0,5.3,0.3,16.2,-2.7,1.9
short_B,mmr1pct,ETH,cross,5,11.6,-0.49,-27.2,-23.9,0.92,-0.01,-9.4,-3.7,0,0,15,0,7,0,0,8.9,0.5,27.8,-5.1,3.1
short_B,mmr1pct,ETH,cross,10,23.38,-2.69,-46.7,-42.3,0.95,-0.06,-18.7,-7.2,0,0,15,0,7,0,0,18.4,1.0,58.9,-12.9,6.3
short_B,mmr1pct,ETH,cross,15,35.27,-6.74,-61.1,-56.9,0.98,-0.12,-28.1,-10.4,0,0,15,0,7,0,0,28.4,1.4,93.0,-23.0,9.5
short_B,mmr1pct,ETH,cross,20,47.21,-100.0,-72.0,-100.0,1.0,-1.79,-37.4,-100.0,0,1,15,0,3,0,0,39.0,1.9,129.7,-100.0,-100.0
short_B,slip_x2,BTC,cross,1,0.31,1.8,-6.5,-1.8,0.14,0.88,-1.5,-0.6,0,0,14,0,5,0,0,-0.5,-1.8,3.4,1.9,1.0
short_B,slip_x2,BTC,cross,3,0.77,5.39,-18.6,-5.4,0.14,0.88,-4.5,-1.9,0,0,14,0,5,0,0,-1.5,-5.3,10.3,5.7,3.1
short_B,slip_x2,BTC,cross,5,1.04,8.96,-29.4,-9.0,0.15,0.88,-7.5,-3.2,0,0,14,0,5,0,0,-2.5,-8.8,17.0,9.3,5.2
short_B,slip_x2,BTC,cross,10,0.9,17.8,-51.6,-17.6,0.15,0.9,-14.9,-6.5,0,0,14,0,5,0,0,-5.1,-17.4,33.1,17.5,10.3
short_B,slip_x2,BTC,cross,15,-0.41,26.46,-68.1,-25.8,0.16,0.91,-22.4,-9.8,0,0,14,0,5,0,0,-7.7,-25.8,47.5,24.7,15.5
short_B,slip_x2,BTC,cross,20,-2.88,34.87,-79.9,-33.7,0.16,0.93,-29.9,-13.1,0,0,14,0,5,0,0,-10.3,-33.9,59.2,30.8,20.7
short_B,slip_x2,BTC+ETH,cross,1,1.11,0.76,-5.4,-3.2,0.5,0.45,-1.7,-0.7,0,0,29,0,12,0,0,0.3,-0.9,4.1,0.4,0.7
short_B,slip_x2,BTC+ETH,cross,3,3.28,2.2,-15.5,-9.4,0.51,0.45,-5.1,-1.9,0,0,29,0,12,0,0,1.0,-2.6,12.5,0.8,2.1
short_B,slip_x2,BTC+ETH,cross,5,5.4,3.53,-24.6,-15.0,0.52,0.45,-8.6,-3.2,0,0,29,0,12,0,0,1.7,-4.2,21.1,0.5,3.5
short_B,slip_x2,BTC+ETH,cross,10,10.5,6.39,-43.7,-27.4,0.55,0.45,-17.4,-6.3,0,0,29,0,12,0,0,3.5,-7.9,43.6,-2.9,6.9
short_B,slip_x2,BTC+ETH,cross,15,15.34,8.6,-58.5,-37.7,0.59,0.45,-26.5,-9.2,0,0,29,0,12,0,0,5.3,-11.2,67.5,-10.1,10.2
short_B,slip_x2,BTC+ETH,cross,20,19.97,10.16,-70.1,-46.9,0.62,0.45,-35.7,-12.1,0,0,29,0,12,0,0,7.2,-14.0,92.2,-20.7,13.5
short_B,slip_x2,ETH,cross,1,1.9,-0.29,-6.4,-5.4,0.73,-0.15,-1.9,-0.8,0,0,15,0,7,0,0,1.2,0.0,4.7,-1.0,0.4
short_B,slip_x2,ETH,cross,3,5.67,-1.06,-17.9,-15.3,0.75,-0.17,-5.7,-2.3,0,0,15,0,7,0,0,3.5,0.0,14.4,-3.5,1.2
short_B,slip_x2,ETH,cross,5,9.42,-2.09,-27.8,-24.3,0.76,-0.19,-9.6,-3.7,0,0,15,0,7,0,0,5.9,0.1,24.5,-6.4,2.0
short_B,slip_x2,ETH,cross,10,18.67,-5.89,-47.8,-43.1,0.79,-0.24,-19.1,-7.2,0,0,15,0,7,0,0,12.1,0.2,51.0,-15.5,4.0
short_B,slip_x2,ETH,cross,15,27.68,-11.49,-62.4,-58.0,0.82,-0.31,-28.7,-10.5,0,0,15,0,7,0,0,18.4,0.2,79.0,-26.7,6.0
short_B,slip_x2,ETH,cross,20,36.4,-19.0,-73.3,-70.5,0.85,-0.38,-38.2,-13.6,0,0,15,0,7,0,0,24.8,0.3,107.9,-39.4,7.9
short_B_mk,maker_fut,BTC,cross,1,0.98,2.22,-6.0,-1.8,0.42,1.1,-1.4,-0.6,0,0,14,0,5,0,0,0.1,-1.2,4.3,2.4,1.2
short_B_mk,maker_fut,BTC,cross,3,2.8,6.7,-17.1,-5.4,0.43,1.1,-4.2,-1.9,0,0,14,0,5,0,0,0.2,-3.7,13.1,7.1,3.5
short_B_mk,maker_fut,BTC,cross,5,4.45,11.2,-27.0,-8.9,0.43,1.1,-6.9,-3.2,0,0,14,0,5,0,0,0.2,-6.2,22.0,11.7,5.9
short_B_mk,maker_fut,BTC,cross,10,7.82,22.58,-47.8,-17.4,0.44,1.11,-13.9,-6.4,0,0,14,0,5,0,0,0.4,-12.5,44.4,22.7,11.8
short_B_mk,maker_fut,BTC,cross,15,10.08,34.08,-63.7,-25.4,0.45,1.12,-20.8,-9.6,0,0,14,0,5,0,0,0.5,-18.8,66.5,32.9,17.7
short_B_mk,maker_fut,BTC,cross,20,11.17,45.64,-75.6,-33.1,0.45,1.14,-27.7,-12.8,0,0,14,0,5,0,0,0.5,-25.3,87.1,42.3,23.6
short_B_mk,maker_fut,BTC+ETH,cross,1,1.8,1.26,-5.0,-3.1,0.81,0.74,-1.6,-0.7,0,0,29,0,12,0,0,1.1,-0.5,5.0,0.9,1.0
short_B_mk,maker_fut,BTC+ETH,cross,3,5.42,3.72,-14.3,-9.1,0.82,0.74,-4.8,-1.9,0,0,29,0,12,0,0,3.4,-1.6,15.5,2.2,3.0
short_B_mk,maker_fut,BTC+ETH,cross,5,9.05,6.09,-22.8,-14.5,0.83,0.74,-8.1,-3.2,0,0,29,0,12,0,0,5.7,-2.5,26.6,2.8,4.9
short_B_mk,maker_fut,BTC+ETH,cross,10,18.23,11.61,-40.7,-26.5,0.86,0.74,-16.4,-6.2,0,0,29,0,12,0,0,11.9,-4.7,56.8,1.7,9.8
short_B_mk,maker_fut,BTC+ETH,cross,15,27.59,16.55,-55.5,-36.4,0.89,0.73,-24.9,-9.1,0,0,29,0,12,0,0,18.5,-6.6,90.8,-3.4,14.7
short_B_mk,maker_fut,BTC+ETH,cross,20,37.16,20.89,-67.4,-44.7,0.92,0.73,-33.6,-11.8,0,0,29,0,12,0,0,25.5,-8.2,128.6,-12.0,19.6
short_B_mk,maker_fut,ETH,cross,1,2.62,0.29,-6.1,-5.2,1.01,0.17,-1.8,-0.8,0,0,15,0,7,0,0,2.2,0.2,5.7,-0.6,0.8
short_B_mk,maker_fut,ETH,cross,3,7.92,0.68,-17.1,-14.9,1.02,0.15,-5.4,-2.2,0,0,15,0,7,0,0,6.6,0.5,17.7,-2.1,2.4
short_B_mk,maker_fut,ETH,cross,5,13.29,0.8,-26.6,-23.6,1.04,0.13,-9.0,-3.7,0,0,15,0,7,0,0,11.2,0.8,30.5,-4.2,4.1
short_B_mk,maker_fut,ETH,cross,10,27.07,-0.12,-45.8,-41.8,1.07,0.08,-18.1,-7.1,0,0,15,0,7,0,0,23.4,1.6,65.6,-11.2,8.2
short_B_mk,maker_fut,ETH,cross,15,41.28,-2.95,-60.0,-56.2,1.1,0.02,-27.1,-10.3,0,0,15,0,7,0,0,36.5,2.3,105.0,-20.6,12.4
short_B_mk,maker_fut,ETH,cross,20,55.86,-7.86,-70.8,-67.6,1.12,-0.05,-36.2,-13.3,0,0,15,0,7,0,0,50.6,3.1,148.6,-31.7,16.6
two_A,base,BTC,cross,1,5.2,-0.71,-7.0,-2.5,1.25,-0.65,-3.1,-0.5,0,0,29,0,10,0,0,-1.5,9.1,8.3,-1.4,0.2
two_A,base,BTC,cross,3,15.49,-2.14,-19.5,-7.3,1.27,-0.65,-8.8,-1.4,0,0,29,0,10,0,0,-4.4,28.1,25.7,-4.2,0.7
two_A,base,BTC,cross,5,25.57,-3.57,-30.3,-11.9,1.29,-0.64,-13.9,-2.4,0,0,29,0,10,0,0,-7.3,48.2,44.2,-6.9,1.1
two_A,base,BTC,cross,10,49.52,-7.15,-51.9,-22.5,1.3,-0.63,-24.2,-4.7,0,0,29,0,10,0,0,-14.6,102.7,93.1,-13.5,2.1
two_A,base,BTC,cross,15,70.92,-10.75,-67.5,-32.1,1.31,-0.62,-32.1,-6.9,0,0,29,0,10,0,0,-21.9,163.1,143.0,-19.7,3.1
two_A,base,BTC,cross,20,88.84,-14.35,-79.0,-40.6,1.3,-0.61,-38.4,-9.1,0,0,29,0,10,0,0,-29.0,228.7,188.5,-25.7,4.0
two_A,base,BTC,cross_stress,1,5.2,-0.71,-11.1,-5.7,1.25,-0.65,-3.1,-0.5,0,0,29,0,10,0,0,-1.5,9.1,8.3,-1.4,0.2
two_A,base,BTC,cross_stress,3,15.49,-2.14,-30.8,-16.5,1.27,-0.65,-8.8,-1.4,0,0,29,0,10,0,0,-4.4,28.1,25.7,-4.2,0.7
two_A,base,BTC,cross_stress,5,25.57,-3.57,-47.6,-26.6,1.29,-0.64,-13.9,-2.4,0,0,29,0,10,0,0,-7.3,48.2,44.2,-6.9,1.1
two_A,base,BTC,cross_stress,10,49.52,-7.15,-79.7,-48.7,1.3,-0.63,-24.2,-4.7,0,0,29,0,10,0,0,-14.6,102.7,93.1,-13.5,2.1
two_A,base,BTC,cross_stress,15,-100.0,-10.75,-100.0,-67.0,-0.64,-0.62,-100.0,-6.9,1,0,15,0,10,0,0,-21.9,-100.0,-100.0,-100.0,-100.0
two_A,base,BTC,cross_stress,20,-100.0,-14.35,-100.0,-82.0,-1.88,-0.61,-100.0,-9.1,1,0,7,0,10,0,0,-100.0,-100.0,-100.0,-100.0,-100.0
two_A,base,BTC,isolated,1,5.21,-0.71,-11.1,-5.7,1.26,-0.65,-3.1,-0.5,1,0,30,0,10,0,0,-1.5,9.1,8.3,-1.4,0.2
two_A,base,BTC,isolated,3,8.19,-6.32,-30.8,-22.0,0.68,-1.37,-8.8,-3.6,13,4,38,0,13,0,0,-10.3,20.2,17.4,-5.9,-4.7
two_A,base,BTC,isolated,5,-14.79,-19.01,-59.9,-43.0,-0.35,-2.11,-13.9,-4.9,50,9,68,0,17,0,0,-50.6,81.8,-31.1,-14.7,-17.5
two_A,base,BTC,isolated,10,-97.44,-68.34,-100.0,-87.4,-4.05,-3.54,-34.8,-14.0,186,31,195,0,32,0,0,-99.4,-77.7,-98.7,-62.6,-60.6
two_A,base,BTC,isolated,15,-99.0,-99.03,-100.0,-100.0,-3.93,-4.83,-58.0,-56.1,138,71,138,0,72,0,0,-100.0,0.0,0.0,0.0,0.0
two_A,base,BTC,isolated,20,-99.01,-99.98,-100.0,-100.0,-3.0,-4.71,-70.9,-63.3,97,96,97,0,96,0,0,-100.0,0.0,0.0,0.0,0.0
two_A,base,BTC,isolated_rb,1,5.06,-0.75,-11.1,-5.7,1.22,-0.69,-3.1,-0.5,0,0,29,0,10,0,1,-1.5,9.0,8.1,-1.4,0.2
two_A,base,BTC,isolated_rb,3,11.11,-3.41,-30.9,-17.8,0.95,-1.03,-8.8,-1.4,0,0,29,0,10,0,15,-8.5,25.4,19.6,-4.8,-0.8
two_A,base,BTC,isolated_rb,5,-0.71,-9.11,-44.4,-32.3,0.08,-1.65,-14.3,-2.6,2,0,31,0,10,0,41,-22.1,32.3,-5.0,-10.1,-5.1
two_A,base,BTC,isolated_rb,10,-74.19,-50.8,-99.1,-80.9,-1.72,-2.71,-35.1,-25.0,20,2,44,0,12,0,144,-88.4,-6.7,-84.2,-48.9,-39.8
two_A,base,BTC,isolated_rb,15,-99.05,-88.79,-100.0,-98.0,-3.25,-5.43,-50.7,-22.8,78,5,90,0,13,0,320,-99.9,-68.4,-99.5,0.0,0.0
two_A,base,BTC,isolated_rb,20,-99.09,-99.37,-100.0,-100.0,-3.02,-5.18,-80.0,-52.3,72,25,72,0,26,0,419,-100.0,0.0,0.0,0.0,0.0
two_A,base,BTC,pm_approx,1,5.2,-0.71,-7.0,-2.5,1.25,-0.65,-3.1,-0.5,0,0,29,0,10,0,0,-1.5,9.1,8.3,-1.4,0.2
two_A,base,BTC,pm_approx,3,15.49,-2.14,-19.5,-7.3,1.27,-0.65,-8.8,-1.4,0,0,29,0,10,0,0,-4.4,28.1,25.7,-4.2,0.7
two_A,base,BTC,pm_approx,5,25.57,-3.57,-30.3,-11.9,1.29,-0.64,-13.9,-2.4,0,0,29,0,10,0,0,-7.3,48.2,44.2,-6.9,1.1
two_A,base,BTC,pm_approx,10,49.52,-7.15,-51.9,-22.5,1.3,-0.63,-24.2,-4.7,0,0,29,0,10,0,0,-14.6,102.7,93.1,-13.5,2.1
two_A,base,BTC,pm_approx,15,70.92,-10.75,-67.5,-32.1,1.31,-0.62,-32.1,-6.9,0,0,29,0,10,0,0,-21.9,163.1,143.0,-19.7,3.1
two_A,base,BTC,pm_approx,20,88.84,-14.35,-79.0,-40.6,1.3,-0.61,-38.4,-9.1,0,0,29,0,10,0,0,-29.0,228.7,188.5,-25.7,4.0
two_A,base,BTC+ETH,cross,1,5.09,-0.22,-6.4,-2.1,1.29,-0.23,-3.0,-0.3,0,0,58,2,20,0,0,-2.0,7.4,10.2,-1.0,0.7
two_A,base,BTC+ETH,cross,3,15.25,-0.66,-17.9,-6.1,1.32,-0.23,-8.5,-0.9,0,0,58,2,20,0,0,-6.0,23.0,32.3,-3.1,2.0
two_A,base,BTC+ETH,cross,5,25.34,-1.12,-27.8,-10.0,1.33,-0.22,-13.3,-1.5,0,0,58,2,20,0,0,-9.9,39.6,56.6,-5.1,3.4
two_A,base,BTC+ETH,cross,10,49.82,-2.36,-47.4,-19.2,1.36,-0.22,-23.1,-3.0,0,0,58,2,20,0,0,-19.6,85.4,125.6,-10.2,7.0
two_A,base,BTC+ETH,cross,15,72.32,-3.73,-61.6,-27.6,1.36,-0.21,-30.7,-4.5,0,0,58,2,20,0,0,-28.9,137.2,203.4,-15.1,10.8
two_A,base,BTC+ETH,cross,20,91.55,-5.22,-72.2,-35.4,1.36,-0.2,-36.7,-6.0,0,0,58,2,20,0,0,-37.8,195.0,283.2,-19.9,14.9
two_A,base,BTC+ETH,cross_stress,1,5.09,-0.22,-8.2,-5.5,1.29,-0.23,-3.0,-0.3,0,0,58,2,20,0,0,-2.0,7.4,10.2,-1.0,0.7
two_A,base,BTC+ETH,cross_stress,3,15.25,-0.66,-23.5,-16.1,1.32,-0.23,-8.5,-0.9,0,0,58,2,20,0,0,-6.0,23.0,32.3,-3.1,2.0
two_A,base,BTC+ETH,cross_stress,5,25.34,-1.12,-37.7,-26.2,1.33,-0.22,-13.3,-1.5,0,0,58,2,20,0,0,-9.9,39.6,56.6,-5.1,3.4
two_A,base,BTC+ETH,cross_stress,10,49.82,-2.36,-69.3,-49.2,1.36,-0.22,-23.1,-3.0,0,0,58,2,20,0,0,-19.6,85.4,125.6,-10.2,7.0
two_A,base,BTC+ETH,cross_stress,15,-100.0,-41.15,-100.0,-76.5,-0.93,-0.83,-100.0,-55.1,2,1,24,1,20,0,0,-60.9,-100.0,-100.0,-100.0,-100.0
two_A,base,BTC+ETH,cross_stress,20,-100.0,-43.52,-100.0,-91.2,-2.3,-0.87,-100.0,-54.7,2,1,12,1,18,0,0,-100.0,-100.0,-100.0,-100.0,-100.0
two_A,base,BTC+ETH,isolated,1,5.05,-0.22,-8.2,-5.5,1.29,-0.23,-3.0,-0.3,1,0,59,2,20,0,0,-2.0,7.4,10.2,-1.0,0.7
two_A,base,BTC+ETH,isolated,3,8.64,-5.14,-29.4,-19.8,0.73,-1.27,-8.5,-2.1,37,11,85,0,29,0,0,-17.1,26.9,21.8,-3.7,-4.8
two_A,base,BTC+ETH,isolated,5,-21.02,-28.57,-66.4,-53.3,-0.82,-3.55,-13.5,-3.9,124,35,153,0,48,0,0,-54.5,37.1,-21.0,-22.8,-21.6
two_A,base,BTC+ETH,isolated,10,-97.93,-79.03,-100.0,-93.4,-4.48,-4.76,-39.9,-14.0,418,116,430,0,118,0,0,-99.7,-78.9,-98.6,-59.1,-52.3
