book,listing,book_intraday,L,sharpe,cagr,y2025,y2026,dd_daily,dd_intrabar,worst_intraday_loss,listing_liq,half_kelly_oos
haircut50_0.68,grid_short_median_1.11,stress,1.0,1.364304450690489,0.1683878969725796,0.26192630080666746,0.026950161119276173,0.0842679953843366,0.09620497671356731,-0.06061245865548126,False,5.71761168213505
haircut50_0.68,grid_short_median_1.11,stress,2.0,1.3593103651559444,0.3441327859369194,0.560599465991926,0.048724799580192046,0.16381537241503008,0.185962771938062,-0.12057426648755087,False,5.69653003173626
haircut50_0.68,grid_short_median_1.11,stress,2.5,1.3571987086642432,0.43354245827576054,0.7227077092702576,0.057620424548617155,0.2018346833538377,0.2317864452790278,-0.15031526885690494,False,5.686703168592487
haircut50_0.68,grid_short_median_1.11,stress,3.0,1.3553426257182644,0.523245333893021,0.8924787383369297,0.0651689675954954,0.23869524891262095,0.2770225212056976,-0.17989847567906103,False,5.677335610610846
haircut50_0.68,grid_short_median_1.11,stress,3.5,1.353741783875237,0.6126508519888783,1.0690704133096056,0.07136086630069371,0.27440660803937256,0.32152782413051406,-0.2093254642974719,False,5.6684135813784255
haircut50_0.68,grid_short_median_1.11,stress,4.0,1.3523963684523108,0.7011418101552815,1.2514778209663562,0.07619045544572733,0.30897937064735803,0.36516961883915466,-0.2385977910674757,False,5.659921992586236
haircut50_0.68,grid_short_median_1.11,stress,5.0,1.3510384831595308,0.8733013178942992,1.6300649303823347,0.08175929934397641,0.3747566151090864,0.4488677343982117,-0.2966845816238406,False,5.64761500612902
haircut50_0.68,grid_short_median_1.11,stress,6.0,1.3515103270932056,1.0353280088492571,2.0193894090062607,0.08190641676864585,0.4361314654206391,0.5267339716814173,-0.35417089147949066,False,5.6419171580051115
dsr_excess,as_is_1.40,close,1.0,1.3432119526458755,0.16582801562647176,0.24636368536825404,0.035981115843987554,0.08910911567313351,0.09836656131832278,-0.05101729890372142,False,5.6168873661154475
dsr_excess,as_is_1.40,close,2.0,1.3382103483388474,0.3381804971390747,0.522269150563575,0.0672123491774379,0.1726378064154933,0.18945488224264528,-0.10138394698403141,False,5.59574360476689
dsr_excess,as_is_1.40,close,2.5,1.336096329566969,0.42556941295608075,0.66993458810454,0.08095394854090676,0.21235037992632666,0.23236272078610642,-0.12632736947750545,False,5.585901345692319
dsr_excess,as_is_1.40,close,3.0,1.3342388674437677,0.5130340226683503,0.8230683972847368,0.09340389093054813,0.2507190113133344,0.27356399136009324,-0.15111299642378173,False,5.576529340846916
dsr_excess,as_is_1.40,close,3.5,1.3326376782682863,0.5999867424022027,0.9807426599097422,0.10453507230643377,0.2877628382096873,0.3130976387200757,-0.17574240516631268,False,5.56761429412212
dsr_excess,as_is_1.40,close,4.0,1.3312930048668483,0.6858166361663789,1.1418968109538095,0.11432416467367923,0.3235018941368899,0.35100307809584164,-0.20021715206043667,False,5.559141683281967
dsr_excess,as_is_1.40,close,5.0,1.3299297919118973,0.852062385006731,1.470847555436082,0.129801897703973,0.3911499556081728,0.42208887644386495,-0.24870878286504172,False,5.546820015013864
dsr_excess,as_is_1.40,close,6.0,1.3303860738939122,1.0074695348581222,1.8011579577792087,0.1397272904423017,0.45383916744791897,0.49524695648039596,-0.29659993296893195,False,5.541027263056329
dsr_excess,as_is_1.40,stress,1.0,1.3432119526458755,0.16582801562647176,0.24636368536825404,0.035981115843987554,0.08910911567313351,0.10083926760321171,-0.060190890925024165,False,5.6168873661154475
dsr_excess,as_is_1.40,stress,2.0,1.3382103483388474,0.3381804971390747,0.522269150563575,0.0672123491774379,0.1726378064154933,0.19394680049796464,-0.1197311310266369,False,5.59574360476689
dsr_excess,as_is_1.40,stress,2.5,1.336096329566969,0.42556941295608075,0.66993458810454,0.08095394854090676,0.21235037992632666,0.237708109019094,-0.14926134953076242,False,5.585901345692319
dsr_excess,as_is_1.40,stress,3.0,1.3342388674437677,0.5130340226683503,0.8230683972847368,0.09340389093054813,0.2507190113133344,0.2796659905405192,-0.17863377248768997,False,5.576529340846916
dsr_excess,as_is_1.40,stress,3.5,1.3326376782682863,0.5999867424022027,0.9807426599097422,0.10453507230643377,0.2877628382096873,0.31986468039112237,-0.2078499772408724,False,5.56761429412212
