sym,i,tranche,entry_t,entry_px,notional,E_before,exit_t,ret,reason,net,src
RSS3-USDT-SWAP,729,0,2071,0.31018,0.08208856969177218,0.9998276140036473,2215,0.07331227029466769,end,0.19712365953005015,okx
UMEE-USDT-SWAP,728,0,2071,0.10574,0.09998276140036473,0.9996176502047065,2215,-0.07159069415547559,end,0.0513387753573509,okx
RSS3-USDT-SWAP,729,1,2119,0.33214,0.09756897062421602,0.9928793121340681,2215,0.13458180285421817,end,0.25512126892883585,okx
UMEE-USDT-SWAP,728,1,2119,0.10779,0.09928793121340682,0.99267080747852,2215,-0.051210687447815095,end,0.0676897588412279,okx
DOME-USDT-SWAP,730,0,2358,0.047214,0.10529272875037818,1.052706172773406,2502,0.1591265302664464,end,0.08863202680314707,okx
DOME-USDT-SWAP,730,1,2406,0.0466,0.10472127602748549,1.0469928455951971,2502,0.14804721030042922,end,0.1432181264759107,okx
APEUSDT,10,0,2583,13.9594,0.04096974821271332,1.0771715439441372,2727,0.03939281057925137,end,0.10400322157820516,binance
APEUSDT,10,1,2631,11.029,0.06035252577718849,1.0861191658966376,2727,-0.2158400580288331,end,-0.16358843268058557,binance
NYM-USDT-SWAP,732,0,3415,1.5853,0.10716455911165497,1.0714205455424153,3559,0.2827225130890052,end,0.2580335862076988,okx
NYM-USDT-SWAP,732,1,3463,1.3949,0.1081963661703528,1.0817364493345702,3559,0.18481611585059865,end,0.18053451506485496,okx
FITFI-USDT-SWAP,733,0,3895,0.0929,0.02797077062792106,1.1187720864985238,3902,-0.5,stop,-0.42087585002913785,okx
FITFI-USDT-SWAP,733,1,3943,0.268,0.02767646508132115,1.1070004826761752,4039,0.11791044776119408,end,0.1212073563365064,okx
OPUSDT,17,0,4406,1.3326,0.05325132012513377,1.1103013666458326,4550,0.24118265045775167,end,0.2651279920510542,binance
OPUSDT,17,1,4454,1.3556,0.07085644092068907,1.1086094043402055,4550,0.2540572440247859,end,0.29010795683950213,binance
SWEAT-USDT-SWAP,735,0,6942,0.0530427,0.06212922351729031,1.1449571559319713,7086,0.18782414922317303,end,0.10430726346864068,okx
SWEAT-USDT-SWAP,735,1,6990,0.0624099,0.06954345299621575,1.1434784645162708,7086,0.3097248994149966,end,0.2276521197550293,okx
